,artist_song,song_x,artist_x,genre,lyric,like,year_x,artist_y,song_y,key,camelot,bpm,duration,popularity,energy,danceability,happiness,acousticness,instrumentalness,liveness,speechiness,loudness,year_y
20,김돈규 나만의 슬픔,나만의 슬픔,김돈규,발라드,내 소식 그녀가 들을때 쯤엔 난 아마 세상 어디도 없겠지 친구야 내게 허락된 시간이 이젠 다 되어가나봐 알리진 말아줘 차라리 그녀가 모르게 아무런 슬픔도 남기기 싫어 연락이 닿아도 올수가 없을거야 이제는 다른 세상에서 그녀를 만나서 내 얘기를 묻거든 그저 난 잘있다고 대답해줘 이제야 알겠어 그녀가 내게는 얼마나 소중했는지 가슴이 메어와 나 훗날 재되면 그녀가 다니는 길목에 아무도 모르게 흩어놓아줘 가끔씩 오가는 그 모습만이라도 그 길에 남아 볼수 있게 그녀를 만나서 내 얘기를 묻거든 그저 난 잘있다고 대답해줘 이제야 알겠어 그녀가 내게는 얼마나 소중했는지 약속해줘 나없는 세상에 남겨진 그녀를 나대신 지켜준다고 그녀를 부탁해,794,1997,Kim Don-kyoo,My own sorrow,E Minor,9A,126.0,4:31,27.0,39.0,48.0,11.0,37.0,0.0,14.0,3.0,-9 dB,1997
21,고한우 암연,암연,고한우,국내드라마,내겐 너무나 슬픈 이별을 말할때 그댄 아니 슬픈듯 웃음을 보이다 정작 내가 일어나 집으로 가려 할때는 그땐 꼭 잡은 손을 놓치 않았어  울음을 참으려고 하늘만 보다가 끝내 참지 못하고 내 품에 안겨와 마주댄 그대 볼에 눈물이 느껴 질 때는 나도 참지못하고 울어 버렸어 사랑이란것은 나에게 아픔만주고 내 마음속에는 멍울로 다가와 우리가 잡으려 하면 이미 먼 곳에 그땐 때가 너무 늦었다는데  차마 어서 가라는 그 말은 못하고 나도 뒤돌아 서서 눈물만 흘리다 이젠 갔겠지하고 뒤를 돌아보면 아직도 그대는 그 자리  사랑이란것은 나에게 아픔만주고 내 마음속에는 멍울로 다가와 우리가 잡으려 하면 이미 먼 곳에 그땐 때가 너무 늦었다는데 차마 어서 가라는 그 말은 못하고 나도 뒤돌아 서서 눈물만 흘리다 이젠 갔겠지하고 뒤를 돌아보면 아직도 그대는 그 자리 아직도 그대는 그 자리,208,1997,고한우,암연,B♭ Minor,3A,127.0,4:39,25.0,21.0,42.0,29.0,76.0,0.0,12.0,3.0,-11 dB,1997
22,엄정화 배반의 장미,배반의 장미,엄정화,댄스,처음부터 내겐 없던거야 사랑이란 작은 여유도 그래서인지 난 너무 쉽게 너의 눈빛 속에 빠진걸 길어버린 머릴 자르고서 눈물 맺힌 나를 보았어 거울속의 나는 이제까지 꿈을 꾼듯해 왜 하필 나를 택했니 그 많은 사람들 중에서 그냥 스칠 인연 한번도 원한적 없어 기억하렴 나의 서글픈 모습 새벽녘까지 잠못 이루는 날들 이렇게 후회하는 내모습이 나도 어리석어 보여 어디선가 쉽게 넌 말하겠지 세상의 모든 여잔 너무 쉽다고 상처를 받은 나의 맘 모른 채 넌 웃고 있니 후회하게 될거야 지쳐있던 나의 영혼조차 누군가를 기다렸나봐 너의 따스함에 너무 쉽게 나를 잊었어 왜 하필 나를 택했니 그 많은 사람들 중에서 그냥 스칠 인연 한번도 원한적 없어 기억하렴 나의 서글픈 모습 새벽녘까지 잠 못 이루는 날들 이렇게 후회하는 내 모습이 나도 어리석어 보여 어디선가 쉽게 넌 말하겠지 세상의 모든 여잔 너무 쉽다고 상처를 받은 나의 맘모른 채 넌 웃고 있니 후회하게 될거야,"7,718",1997,Uhm Jung Hwa,The Rose of Betrayal,B Minor,10A,131.0,3:36,28.0,96.0,75.0,87.0,30.0,0.0,6.0,7.0,-2 dB,1997
23,조용필 바람의 노래,바람의 노래,조용필,성인가요/트로트,살면서 듣게될까 언젠가는 바람에 노래를 세월가면 그때는 알게될까 꽃이지는 이유를 나를 떠난 사람들과 만나게될 또 다른 사람들 스쳐가는 인연과 그리움은 어느곳으로 가는가 나의 작은 지혜로는 알수가 없네 내가 아는건 살아가는 방법뿐이야 보다 많은 실패와 고뇌의 시간이 비켜갈 수 없다는 걸 우린 깨달았네 이제 그 해답이 사랑이라면 나는 이 세상 모든 것들을 사랑하겠네  나를 떠난 사람들과 만나게될 또다른 사람들 스쳐가는 인연과 그리움은 어느 곳으로 가는가 나의 작은 지혜로는 알수가 없네 내가 아는건 살아가는 방법뿐이야 보다 많은 실패와 고뇌의 시간이 비켜갈 수 없다는 걸 우린 깨달았네 이제 그 해답이 사랑이라면 나는 이 세상 모든 것들을 사랑하겠네  보다 많은 실패와 고뇌의 시간이 비켜갈 수 없다는 걸 우린 깨달았네 이제 그 해답이 사랑이라면 나는 이 세상 모든 것들을 사랑하겠네 나는 이 세상 모든 것들을 사랑하겠네 이 세상 모든것들을 사랑하겠네,"10,272",1997,Cho Yong Pil,Song Of The Wind,C# Major,3B,207.0,5:09,35.0,47.0,34.0,27.0,12.0,0.0,10.0,3.0,-8 dB,1997
24,진시몬 애수,애수,진시몬,성인가요/트로트,아직도 모르겠어 난 정말  꿈이라 생각해야 하는지  너 떠난 그 길목에서 널 기다리는데  세월 모두 흘러가나 잊혀진건 아닌데  되돌아 오는 그길은 너무나도 멀었어  널 매일 생각했어  보이지 않는 환상을 쫓고있어  그리워 목이 메어 눈물흘려도 눈물닦아도  언젠간 돌아올거라 믿었는데  그대여 제발 내게로 돌아와줘요  내마음 오직 그대뿐인걸  꿈속에서도 눈을 떠봐도 온통 너의모습 그뿐인걸  널 매일 생각했어  보이지 않는 환상을 쫓고있어  그리워 목이 메어 눈물흘려도 눈물닦아도  언젠간 돌아올거라 믿었는데  그대여 제발 내게로 돌아와줘요  내마음 오직 그대뿐인걸  꿈속에서도 눈을 떠봐도 온통 너의모습 그뿐인걸,"1,140",1997,Key,Camelot,BPM,,,Popularity,,,,,,,,,,1997
25,이승철 오늘도 난,오늘도 난,이승철,댄스,나도 알지 못한날 굳이 알려고 들지마 보여줄 수 없는 내 마음만 안타까울 뿐 이런 내 습관에 젖은 여자들은 많았지만 차츰 내 주위를 보며 후회를 시작했어 하루 종일 찾아 헤매도 판에 박혀있는 모습 뿐 그런 내 모습에 축축히 젖어드는 기억이 오늘도 난 혼자라는 사실을 잊은채로 잠들겠지만 오늘도 난 기억속의 네게 의미없는 후횔하며 지내겠지  난 너와 마주칠 기회 언제나 준비해두지 네 품에 다시 안기길 기대하고 있어 하루종일 찾아 헤매도 판에 박혀있는 모습뿐 그런 내 모습에 축축히 젖어드는 기억이 오늘도 난 혼자라는 사실을 잊은채로 잠들겠지만 오늘도 난 기억속의 네게 의미없는 후횔하며 지내겠지 오늘도 난 혼자라는 사실을 잊은채로 잠들겠지만 오늘도 난 기억속의 네게 의미없는 후횔하며 지내겠지  오늘도 난  오늘도 난  오늘도 난  오늘도 난  오늘도 난,"19,236",1997,Key,Camelot,BPM,,,Popularity,,,,,,,,,,1997
26,자자 (ZAZA) Bus 안에서,Bus 안에서,자자 (ZAZA),댄스,아아 아 아 아 그녀는 너무 지적이야 그녀는 너무 매력있고 그녀는 나를 병들게 해 너무 너무 좋아 죽겠어 나는 매일 학교가는 버스 안에서 항상 같은 자리 앉아있는 그녈 보곤 해 하지만 부담스럽게 너무 도도해보여 어떤 말도 붙일 자신이 없어 아니야 난 괜찮아 그런 부담 갖지 마 어차피 지금 나도 남자친구 하나 없는데 하지만 너는 왜 아무말도 없을까 너에겐 내가 정말 필요하다는 걸 알아 넌 너무 이상적이야 니 눈빛만 보고 네게 먼저 말 걸어줄 그런 여자는 없어 나도 마찬가지야 이렇게 나도 매일 학교가는 버스 안에서 항상 같은 자리 앉아있는 그앨 좋아해 일부러 그녀의 곁에 서보기도 하지만 왠지 내가 너무 부족해보여 아니야 난 괜찮아 그런 부담 갖지 마 어차피 지금 나도 남자친구 하나 없는데 하지만 너는 왜 아무말도 없을까 너에겐 내가 정말 필요하다는 걸 알아 넌 너무 이상적이야 니 눈빛만 보고 네게 먼저 말 걸어줄 그런 여자는 없어 나도 마찬가지야 이렇게 그렇게 쉬운 일도 망설이는 한심한 네 모습 정말 무지무지 답답해 넌 너무 이상적이야 니 눈빛만 보고 네게 먼저 말 걸어줄 그런 여자는 없어 나도 마찬가지야 이렇게,425,1997,Lee Seung Chul,오늘도 난,D Major,10B,132.0,3:36,19.0,76.0,80.0,82.0,0.0,0.0,18.0,10.0,-9 dB,1997
27,쿨 (COOL) 운명,운명,쿨 (COOL),댄스,어느날 우연히 그사람 본 순간 다리에 힘이 풀려 주저 앉고 말았지 그토록 애가 타게 찾아헤맨 내 이상형 원 투 쓰리 포 왜 하필 이제야 내 앞에 나타나게 된거야 어 그토록 애타게 찾아 헤맬때는 없더니 어디서 무얼했어 혼자가 힘들어 곁에 있던 여자 친구가 이제는 사랑이 돼버렸잖아 운명같은 여잘 만나서 이젠나를 떠나 가라고 그녀에게 말해 버리면 보나마나 망가 질텐데 그렇다고 그애 때문에 그녈다시 볼 수 없게 돼버리면 나도 역시 망가질껀 뻔한데 이야이야 이야이야 정말 답답해 짜증이나 어떡해야 해 둘다 내 곁에 있을 수는 없는 거 잖아 정말 화가나 그 누구도 버릴 순 없어 차라리 이럴땐 남자가 되고 싶어 나도 아 햄릿 처럼 지금 죽는 거냐 사는거냐 그것이 문제라면 차라리 나을지몰라 이얼싼스 세상에 누구도 나보다 바쁜사람 없을껄 동시에 두여자 만난다는 것이 이렇게 힘든줄 몰랐었어 어쨌든 그때는 여자 복이 터진 것처럼 행복한 나날을 보냈던거야 한번 봤던 영화 또 보고 했던 얘기 다시 또하고 저녁 식사 두번 했더니 왜그렇게 헷갈리던 지 같은 편지 적어 보냈지 며칠 후에 날벼락이 떨어졌어 겉과 속에 이름 틀렸었나봐 이야이야 이야이야 정말 답답해 짜증이나 어떡해야해 둘다 똑같이 사랑할 순 없는 거 잖아 정말 이러다 둘다 모두 놓칠것 같아 차라리 이럴땐 남자가 되고 싶어,"15,899",1997,COOL,운명,C Major,8B,140.0,3:48,35.0,95.0,76.0,92.0,1.0,0.0,25.0,7.0,-4 dB,1997
28,이승훈 비오는 거리,비오는 거리,이승훈,발라드,비 오는 거릴 걸었어 너와 걷던 그 길을 눈에 어리는 지난 얘기는 추억일까 그날도 비가 내렸어 나를 떠나가던 날 내리는 비에 너의 마음도 울고 있다면 다시 내게 돌아와줘 기다리는 나에게로 그 언젠가 늦은 듯 뛰어와 미소짓던 모습으로 사랑한건 너뿐이야 꿈을 꾼건 아니었어 너만이 차가운 이 비를 멈출수 있는걸 그 날도 비가 내렸어 나를 떠나가던 날 내리는 비에 너의 마음도 울고 있다면 다시 내게 돌아와줘 기다리는 나에게로 그 언젠가 늦은 듯 뛰어와 미소짓던 모습으로 사랑한건 너뿐이야 꿈을 꾼건 아니었어 너만이 차가운 이 비를 멈출수 있어 사랑한건 너뿐이야 꿈을 꾼건 아니었어 너만이 차가운 이 비를 멈출수 있는걸 너만이 차가운 이 비를 멈출수 있는걸,250,1997,LEE SEUNG HOON,Rainy Street,D Major,10B,89.0,4:09,15.0,52.0,63.0,56.0,87.0,0.0,82.0,4.0,-8 dB,1997
29,주주 클럽 16/20 (열여섯 스물),16/20 (열여섯 스물),주주 클럽,록/메탈,yo shoking give me love give me love give me love yo shoking give me love give me love give me love 나 이제 16 너 20살이야 나 이제 16 너 20살이야 나 이제 16 너 20살이야 나 이제 16 너 20살이야 아이 야 야야 쇼킹 쇼킹 아이 야 야야 쇼킹 쇼킹 아이 야 야야 쇼킹 쇼킹 아이 야 야야 쇼킹 쇼킹 넌 전화로 내나이라 말을 했잖아 give me love 난 니가 이렇게 어릴줄은 몰랐어 give me love 아이 야 야야 쇼킹 쇼킹 아이 야 야야 쇼킹 쇼킹 아이 야 야야 쇼킹 쇼킹 아이 야 야야 쇼킹 쇼킹 난 너에게 이해해 달라고 말을 하진 않을 거야 널 보는 이런 내 마음을 넌 이해해야만 해 하지만 지금은 싫어도 언젠가 니가 더 컸을때 그 때를 기다릴게 그땐 내가 널 붙들지 몰라 나에겐 어린 너는 필요 없어 애인이 필요해 난 남들은 신경쓰고 살진 않아 하지만 우리를 친구들이 본다면 나를 욕할거야 쇼킹 쇼킹 변명을 해봐도 쇼킹 쇼킹 너의 목소리는 쇼킹 쇼킹 니가 아니었어 쇼킹 쇼킹 난 너에게 이해해달라고 말을 하진 않을 거야 널 보는 이런 내 마음을 넌 이해해야만해 하지만 지금은 싫어도 언젠가 니가 더 컸을 때 그 때를 기다릴게 그땐 내가 널 붙들지 몰라 나에겐 어린 너는 필요없어 애인이 필요해 그 때를 기다릴게 그땐 내가 널 붙들지 몰라 나에겐 어린 너는 필요없어 애인이 필요해 아이 야 야야 쇼킹 쇼킹 아이 야 야야 쇼킹 쇼킹 아이 야 야야 쇼킹 쇼킹 아이 야 야야 쇼킹 쇼킹 아이 야 야야,810,1997,J-US,Just as I Am,D Major,10B,124.0,5:21,38.0,34.0,57.0,12.0,80.0,0.0,23.0,3.0,-8 dB,1997
30,유승준 가위,가위,유승준,댄스,Check it out now Come on now Let me bust it out Oh no too slow flow Yo kick it Little Faster Come on just Little bit more faster Come on come on I said faster uh cause I like it like that and um uh come on yo faster yo go faster faster faster 넌 내게 말했지 세상을 떠나버린 후 꿈에서라도 다시는 만나서는 안된다고 하지만 매일밤 꿈속에 너를 만났어 아무말 없이 날 보며 울고만 서있는 너를 그토록 원했었지 너의 모든 흔적이 없어지길 우리의 모든 기억 하얀 너도 강물위에 띄워 보냈지만 내손을 잡아봐 어디든 함께 갈테니 너 없이 혼자선 그어떤 의미조차 될 순 없어 뭐라고 말좀해 왜 자꾸 울고만 있어 한번만 안아줘 이 꿈속에서 깰수 없도록 넌 하얀 병실에서 조차 남겨질 내 걱정만 하곤했어 우리 못다한 사랑은 잠시 접어두자고 오히려 나를 위로했어 이제 아무런 약속도 가난한 선물조차 할 수 없는 나 유일하게 너와 함께 할 수 있는 이 꿈에서 다시는 깨고싶진 않아 그토록 원했었지 너의 모든 흔적이 없어지길 우리의 모든 기억 하얀 너도 강물위에 띄워 보냈지만 내손을 잡아봐 어디든 함께 갈테니 너 없이 혼자선 그어떤 의미조차 될 순 없어 뭐라고 말좀해 왜 자꾸 울고만 있어 한번만 안아줘 이 꿈속에서 영원히 내손을 잡아봐 어디든 함께 갈테니 너없이 혼자선 그 어떤 의미조차 될 순 없어 뭐라고 말좀해 왜 자꾸 울고만 있어 한번만 안아줘 이 꿈속에서 깰 수 없도록,"2,591",1997,유승준,가위,C# Minor,12A,134.0,3:57,27.0,85.0,62.0,59.0,4.0,0.0,23.0,4.0,-9 dB,1997
31,카니발 그땐 그랬지,그땐 그랬지,카니발,발라드,참 어렸었지 뭘 몰랐었지 설레는 젊음 하나로 그땐 그랬지 참 느렸었지 늘 지루했지 시간아 흘러라 흘러 그땐 그랬지 시린 겨울 맘 졸이던 합격자 발표날에 부둥켜 안고서 이제는 고생끝 행복이다 내 세상이 왔다 그땐 그랬지 참 세상이란 만만치 않더군 사는건 하루 하루가 전쟁이더군 철없이 뜨거웠던 첫사랑의 쓰렸던 기억들도 이젠 안주거리 딴에는 세상이 무너진다 모두 끝난거다 그땐 그랬지 참 옛말이란 틀린게 없더군 시간이 지나가면 다 잊혀지더군 참 세상이란 정답이 없더군 사는건 하루하루가 연습이더군 밤새워 뒤척이며 잠 못들던 훈련소 입소전날 술잔 나누면서 이제는 남자다 어른이다 다시 시작이다 그땐 그랬지 시린 겨울 맘 졸이던 합격자 발표날에 부둥켜 안고서 이제는 고생끝 행복이다 내 세상이 왔다 그땐 그랬지 철없이 뜨거웠던 첫사랑의 쓰렸던 기억들도 이젠 안주거리 딴에는 세상이 무너진다 모두 끝난거다 그땐 그랬지,"3,067",1997,카니발,그땐 그랬지,A Major,11B,105.0,4:03,19.0,82.0,75.0,76.0,7.0,0.0,5.0,3.0,-4 dB,1997
32,장혜진 꿈의 대화,꿈의 대화,장혜진,발라드,아침햇살이 내 방 창가에 소리 없이 내려앉으면 작은 화분 그 속에 나의 어린 꽃들이 지난 밤의 얘길 해주곤 해 처음 그대를 만난 그날은 뭐가 그리 궁금했는지 어떤 사람이냐고 무슨 얘길 했냐고 정말 나를 귀찮게 했었지 그대여 그대 눈빛만으로 나를 사로 잡았었다고 얘길하며 그대를 생각했지 알고 있었어 그대 나의 사랑으로 되리라는걸 영원할거라고 내 어린 꽃들도 믿었어 어느날인가 수척해있는 나의 어린꽃을 보았지 밤새 뒤척거리던 나의 그 모습 속에 이미 이별인걸 알았나봐 니가 있으니 괜찮을거야 아무 걱정말라 했지만 흘려버린 눈물에 젖어버린 꽃들이 위로조차 할수 없었나봐 그대여 정말 사랑했는데 그대 나의 곁엔 아무도 그대 아닌 누구도 안된다던 그대였잖아 이젠 누가 함께 하나 그댄 없는데 영원할거라고 내 어린 꽃들도 나처럼 슬픔으로 이렇게 시들어 가는데 정말 사랑했는데 그대 나의 곁엔 아무도 그대 아닌 누구도 안된다던 그대였잖아 다신 사랑할수 없겠지 그대 기억만으로 내 어린 꽃들과 추억에 기대어 살겠지 괜찮아질거야 내 어린 꽃들이 있으니,"7,247",1997,Jang Hye Jin,꿈의 대화,E♭ Major,5B,76.0,4:36,22.0,44.0,55.0,20.0,23.0,0.0,11.0,2.0,-7 dB,1997
33,김세영 밤의 길목에서 (Remake),밤의 길목에서 (Remake),김세영,발라드,담배를 줄여야 합니다 술을 끊어야 합니다 커피를 줄여야 합니다 그러기 위해서는 그녀를 먼저 잊어야 합니다 새벽이 오네요 이제 가요 당신은 나를 만난 적이 없어요 우리 기억은 내가 가져가요 처음 부터 잊어요 부탁이 있네요 용서해요 오늘이 마지막인 것만 같아요 한번만 눈물을 내게 보여줘요 그저 날 위해서 어제 마지막을 정리하며 미처 버리지 못했던 미련이 나를 잡지만 다시 내가 이유로 당신의 눈썹이 젖어온다면 차라리 내가 울어요 시간이 당신을 이곳으로 모시고와 그 때까지 날 기억해 또 한번 우신다면 그 때는 어디로 내가 가드릴까요 원하신다면 전 괜찮아요 늘 그랬듯이  어제 마지막을 정리하며 미처 버리지 못했던 미련이 나를 잡지만 다시 내가 이유로 당신의 눈썹이 젖어온다면 차라리 내가 울어요 시간이 당신을 이곳으로 모시고와 그 때까지 날 기억해 또 한번 우신다면 그 때는 어디로 내가 가드릴까요 원하신다면 전 괜찮아요 늘 그랬듯이,72,1997,Kim Yeon Woo,내가 너의 곁에 잠시 살았다는 걸,A Minor,8A,132.0,5:15,44.0,38.0,52.0,8.0,58.0,0.0,33.0,3.0,-7 dB,1997
34,이소라 청혼,청혼,이소라,발라드,말할거예요 이제 우리 결혼해요  그럼 늦은 저녁 헤어지며 아쉬워하는 그런 일은 없을거예요  나도 모르게 겁이나요 꼭 붙어줘  같이 처음부터 시작해요 우리의 시간 나는 당신을 믿을께요  그대에게 나 반한 것 같아 말은 안했지만 너무 멋져 보여요  그대에게 나 반한 것 같아 말한 뒤에라도 후회하지 않을께요    두근거려요 마음으로 안아줘요  같이 살아가면서 부딪치고 힘들겠죠 걱정말아요 잘할께요  그대에게 나 반한 것 같아 말은 안했지만 너무 멋져 보여요  그대에게 나 반한 것 같아 말한 뒤에라도 후회하지 않을께요  말할거예요 이제 우리 결혼해요  그럼 늦은 저녁 헤어지며 아쉬워하는 그런일은 없을거예요  그대에게 나 반한 것 같아 말은 안했지만 너무 멋져 보여요  그대에게 나 반한 것 같아 말한 뒤에라도 후회하지 않을께요,"35,614",1997,Lee So Ra,청혼,C# Minor,12A,89.0,3:49,33.0,54.0,59.0,80.0,43.0,0.0,11.0,4.0,-12 dB,1997
35,박상민 애원(愛遠),애원(愛遠),박상민,발라드,널 바람결에 남겨두고 난 하루하루 지날때마다 그 서러운 눈물만 흘려 다시 볼수 없는걸 알기에 널 떠난 후에 알게 됐어 널 잡아주길 원했다는 걸 왜 니마음 몰랐던걸까 난 이제와서 후회하는데 my love my love 날 떠나가지마 오 함께할 수 없다면 이 세상 버리고 싶어 my love my love 날 외면하지마 오 사랑할 수 있도록 내게 다시 돌아와줘 제발  널 눈물속에 남겨둔 채 난 돌아갈 수 없었던거야 난 아직도 이별이란 걸 난 믿을 수가 없었던거야 my love my love 날 떠나가지마 오 함께할 수 없다면 이 세상 버리고 싶어 my love my love 날 외면하지마 오 사랑할 수 있도록 내게 다시 돌아와줘 my love my love 날 떠나가지마 오 함께할 수 없다면 이 세상 버리고 싶어 my love my love 날 외면하지마 오 사랑할 수 있도록 내게 다시 돌아와줘 my love,"2,383",1997,Park Sang Min,애원,B Minor,10A,136.0,4:21,8.0,35.0,52.0,24.0,19.0,0.0,6.0,3.0,-10 dB,1997
36,언타이틀 날개,날개,언타이틀,댄스,어렵게 살아온 내 어린 시절이 아직도 나의 머릿속을 복잡하게 해 이런 내 힘든생활 이젠 지쳤지 부셔 버리고 싶어 오랫동안을 그렇게 갇혀서 지내왔네 나는 이렇게 된 자신을 바라 봤었네 나의 앞을 가로막던 수많은 벽들을 넘도록 간절히도 원하던 내 마음들 하지만 나 이제는 컸어요 나에게도 자그마한 날개가 있어요 날개는 바로 나의 꿈이었어 난 지쳐있지 않겠어 이제는 정말 구속받기 싫은데 천만 다행이야 나에겐 날개가 있으니 하늘을 날 수 있어 항상 나 새만 보면 부러워했지 자유롭게 날 수있는 크나큰 행복을 날개를 달고싶은 나의 소망이 이뤄지길 바라지 여기가 어딘가 지금 어딜 날고 있나 가장 높은곳으로 계속 오르려하나 나는 모든걸 이겨냈지 고통을 참아냈지 그래서 날아갈수 있게 돼버렸지 나의 한계에 도전을 해봤어 지금 난 세상 모두를 뛰어 넘었어 이제 날 수가 있어 날개가 있어 훨훨 날 수 있어 훨 이제는 정말 구속받기 싫은데 천만 다행이야 나에겐 날개가 있으니 하늘을 날 수 있어 작은 날개로 나의 세상 날아가는 꿈에 부풀어버린 내마음은 자유를 찾아 날개 있어 기쁜 내마음 날고 있는 큰 자유만큼 비록 지금은 힘이 들지도 몰라 하지만 언젠가는 미소짓게 될거야 나에게 있어 가장 중요한 것은 바로나의 꿈 또 희망 또 나의 날개야 그저 지켜봐 주기만해 나는 나의 날갤 펴고 날아가야 해 이제는 정말 구속받기 싫은데 천만 다행이야 나에겐 날개가 있으니 하늘을 날 수 있어 하늘을 날 수 있어,728,1997,Untitle,날개,E Minor,9A,117.0,3:48,25.0,92.0,81.0,93.0,4.0,0.0,15.0,9.0,-3 dB,1997
37,룰라 연인,연인,룰라,댄스,바보 바보 바보야 바보 바보 바보야 바보 바보 바보야 사랑 앞에서 오늘도 넌 튕겨 튕겨 사랑앞에 튕겨 튕겨 친구앞에 튕겨 튕겨 매일매일 튕겨 튕겨 왜 넌 날 자꾸 피하는거야 너에게 변화가 생긴거야 이상해 궁금해 이런 너는 달리 나쁜아이야 나에게도 너를향한 아름다운 마음있어 순수하게 느껴지는 아이같은 그런 너를 사랑하면서 표현 안했던거야 나의 마음은 영원히 널 사랑해 바보같은 마음으로 너를 생각한거야 나를 향한 너의 사랑의 마음을 천사같은 마음으로 너를 사랑할거야 이 세상 마지막까지 널 영원히 오늘도 넌 튕겨 튕겨 사랑앞에 튕겨 튕겨 친구앞에 튕겨 튕겨 매일매일 튕겨 튕겨 왜 넌 날 자꾸 피하는거야 너에게 변화가 생긴거야 이상해 궁금해 이런 너는 달리 나쁜아이야 나는너를 연인처럼 친구처럼 애인처럼 나는너를 순수하게 아름다운 마음으로 바보같은 마음으로 너를 생각한거야 나를 향한 너의 사랑의 마음을 천사같은 마음으로 너를 사랑할거야 이 세상 마지막까지 널 영원히 먼 훗날에 너와 나의 사랑이 변하지 않을거라 난생각해 나는 너를 연인처럼 친구처럼 애인처럼 나는너를 순수하게 아름다운 마음으로,"2,207",1997,Roo'RA,연인,D Major,10B,136.0,3:46,28.0,95.0,78.0,96.0,18.0,0.0,23.0,8.0,-3 dB,1997
38,H.O.T. 행복,행복,H.O.T.,댄스,한번도 난 너를 잊어본적 없어 오직그대만을 생각했는걸 그런 너는 뭐야 날 잊었던 거야 지금 내 눈에선 눈물이 흘러 배신감 느껴 널 찾아갈까 생각했어 난 난 잘 모르겠어 이 세상이 돌고있는 지금 내 눈에는 너밖에 뭐지 할말이 없어 갈 수도 없어 눈물도 없어 느낌도 없어 네 앞에 서 있는 날 바라봐 이렇게 널 위해 살아있는 날 약속된 시간이 왔어요 그대 앞에 있어요 두려움에 울고 있지만 눈물을 닦아주었어요 그때 내 손잡았죠 일어날거야 함께 해준 그대에게 행복을 눈감고 그댈 그려요 맘속 그댈 찾았죠 나를 밝혀주는 빛이 보여 영원한 행복을 놓칠 순 없죠 그대 나 보이나요 나를 불러줘요 그대곁에 있을거야 너를 사랑해 함께해요 그대와 영원히 한번도 난 너를 너를 잊어 본적 없어 없어 오직 그대만을 생각했는걸 몰라 몰라 그런 너는 뭐야 뭐야 날 잊었던 거야 거야 지금 내 눈에선 눈물이 흘러 배신감 느껴 약속된 시간이 왔어요 그대 앞에 있어요 두려움에 울고 있지만 눈물을 닦아주었어요 그때 내 손잡았죠 일어날거야 함께 해준 그대에게 행복을 눈감고 그댈 그려요 맘속 그댈 찾았죠 나를 밝혀주는 빛이 보여 영원한 행복을 놓칠 순 없죠 그대 나 보이나요 나를 불러줘요 그대곁에 있을거야 너를 사랑해 함께해요 그대와 영원히 눈감고 그댈 그려요 맘속 그댈 찾았죠 나를 밝혀주는 빛이 보여 영원한 행복을 놓칠 순 없죠 그대 나 보이나요 나를 불러줘요 언제라도 그대 마음을 열어 보아요 앞엔 내가 있어요 나를 불러줘요 그대 곁에 있을거야 너를 사랑해 함께해요 그대와 영원히,"17,580",1997,H.O.T.,Full of happiness,B Minor,10A,133.0,3:31,43.0,94.0,77.0,77.0,1.0,0.0,18.0,5.0,-6 dB,1997
39,소찬휘 현명한 선택,현명한 선택,소찬휘,댄스,왜 나를 포기했는지 이제 알았어 정말 나 보다 예전 그녀가 더 쉬웠겠지 너는 그녀를 니가 정리했다고 말 할때 한번쯤 널 의심했다면 오늘의 이런 실패는 없었을거야 흔들리지마 너밖에 없어 니 얘기 거짓말이라도 난 생생한데 나 몰래 지금껏 그녀를 만난거야 이젠 필요없어 모두 잊어줄게 천사표 이별은 없잖아 너만을 기다리는 인형은 아냐 어차피 넌 나를 사랑하지 않아 차라리 잘 된거야 이별은 현명한 선택이었어 니 수첩속에 그녀 사진을 봤을때 한번쯤 널 의심했다면 오늘의 이런 실패는 없었을거야 미안해 하며 돌려 준다던 니 얘기 거짓말이라도 난 생생한데 나몰래 지금껏 그녀를 만난거야 이젠 필요없어 모두 잊어줄게 천사표 이별은 없잖아 너만을 기다리는 인형은 아냐 어차피 넌 나를 사랑하지 않아 차라리 잘 된거야 이별은 현명한 선택이었어,"3,484",1997,So Chanwhee,현명한 선택,C# Minor,12A,140.0,3:10,35.0,99.0,61.0,92.0,1.0,0.0,3.0,5.0,-3 dB,1997
