,artist_song,song_x,artist_x,genre,lyric,like,year_x,artist_y,song_y,key,camelot,bpm,duration,popularity,energy,danceability,happiness,acousticness,instrumentalness,liveness,speechiness,loudness,year_y
27,리쌍 회상 (Feat. 백지영),회상 (Feat. 백지영),리쌍,랩/힙합,울 엄마가 나를 뱄을 때 앉아서 잠을 잤대 내 발길질 땜에 그렇게 난 뱃속에서부터 말썽을 피웠어 중학교 땐 반장 때려서 얼굴에 구멍이 났고 엄마는 무릎 꿇고 울었어 내 앞에서 밤새도록 그래서 그 뒤론 나는 싸움 안 해 깡패 될까봐 밖에 나갈 때마다 싸우지 말라고 내게 말해 커서 난 뭐가 될까 마우스 커서처럼 큰 세상을 나가지 못할까 걱정했지만 꿈을 꿨어 스물여섯 늦은 나이에 난 맘을 잡았어 젊은 날에 방황 가난 바람 같은 인생은 누구나 다 겪는 일이라며 나를 위로하며 매일 밤 꿈을 위해 난 글을 썼어 이렇게 살아온 인생 또 이렇게 살아갈 인생 변하지 않을 내 삶의 노래 노래 노래 오르락내리락 반복해 기쁨과 슬픔이 반복돼 사랑과 이별이 반복돼 내 삶은 돌고 도네 오르락내리락 반복해 기쁨과 슬픔이 반복돼 사랑과 이별이 반복돼 내 삶은 돌고 도네 생각보다 잘됐지 리쌍 1집 떠도는 집시처럼 지친 인생에 빛이 보이고 믿기 힘든 사랑이 내게 찾아왔어 그녈 위해 부를 수 있는 사랑 노래 리쌍부르스 내가 글을 쓴 후로 가장 아름다운 노래 하지만 그녀의 웨딩드레스는 결국 나를 위한 것이 아니었어 물론 내 잘못이 컸지만 어찌나 힘이 들던지 그날 밤 술을 펐지 난 이 젊은 날에 방황 가난 바람 같은 인생은 누구나 다 겪는 일이라며 나를 위로 했지만 아픔은 찾아왔어 음악으로 번 돈 전부 떼이고 나는 벚꽃처럼 잠시 피고 졌고 또다시 맨손으로 노를 젓고 이렇게 살아온 인생 또 이렇게 살아갈 인생 변하지 않을 내 삶의 노래 노래 노래 오르락내리락 반복해 기쁨과 슬픔이 반복돼 사랑과 이별이 반복돼 내 삶은 돌고 도네 오르락내리락 반복해 기쁨과 슬픔이 반복돼 사랑과 이별이 반복돼 내 삶은 돌고 도네 느지막이 시작한 방송생활이 날이 갈수록 재밌어 돈은 많이 벌진 못해도 사람 땜에 받은 상처 사람으로 다시 메꿔 될 때까지 노력하는 유재석 그 성실함을 배워 나를 다시 깨워 게으르게 했던 음악이 요즘 너무 재밌어 매일매일 내 정신은 깨있어 음악 관두겠다던 나를 매일 찾아왔던 매니저 최부장처럼 나는 다시 달리는 레이서 이 젊은 날에 방황 가난 바람 같은 인생은 누구나 다 겪는 일이라며 나를 위로했던 그때처럼 다 겪어 봤으니 꺾이지 않아 고통은 껌처럼 씹어 컴컴한 밤은 나를 다시 일으켜 나를 다시 일으켜 오르락내리락 반복해 기쁨과 슬픔이 반복돼 사랑과 이별이 반복돼 내 삶은 돌고 도네 오르락내리락 반복해 기쁨과 슬픔이 반복돼 사랑과 이별이 반복돼 내 삶은 돌고 도네,"43,430",2011,"Leessang, Baek Z Young",remembrance (feat. Baek Z Young),B Major,1B,98,4:47,40.0,72.0,77.0,61.0,59.0,0.0,36.0,28.0,-6 dB,2011
28,마이티 마우스 톡톡 (Tok Tok) (Feat. SOYA),톡톡 (Tok Tok) (Feat. SOYA),마이티 마우스,랩/힙합,boy I like the way you talk talk 내 귓가에 쏙쏙 달콤하게 tok tok 말해줄래 love love ma baby boo ma love is true 너와 어디든지 walk walk 내 품 안에 쏙쏙 들어와줘 꼭꼭 말해 줄게 love love ma baby boo come on baby tell me 니 맘을 다 말해줘 너와 처음 마주친 순간 마법에 홀린듯한 말로는 설명 못할 아는 사람은 다 아는 그 느낌 I got my eyes on you why don't you come get close a girl 언제든 널 안아줄 남자가 바로 여기 나란걸 너에게 난 자존심 따윈 아예 없는 바보지 사랑해 라는 한마디 하나면 충분한 남자지 나를 믿어 이제 지난 얘기는 끝 니 얘기만 노래로 만들고 부를게 boy I like the way you talk talk 내 귓가에 쏙쏙 달콤하게 tok tok 말해줄래 love love ma baby boo ma love is true 너와 어디든지 walk walk 내 품 안에 쏙쏙 들어와줘 꼭꼭 말해 줄게 love love ma baby boo come on baby tell me 니 맘을 다 말해줘 사랑한단 말로 내 맘을 전부 보여주긴 너무 부족해 적고 적어도 세상의 단어는 너무나도 적어 답답할 정도지 적어도 니 아름다움 정돈 돼야지 수백 가지 글과 말 대신 내 품 입술 내 눈빛이 너와 내 사랑의 대화지 이젠 난 항상 그대 곁에 손잡고 같이 갈게 세상 가장 아름답게 make our future 모두의 낮보다 빛나는 많은 밤 속에서 넌 내가 꾸는 꿈이야 이 모든 게 너만을 향한 나의 맘 boy I like the way you talk talk 내 귓가에 쏙쏙 달콤하게 tok tok 말해줄래 love love ma baby boo ma love is true 너와 어디든지 walk walk 내 품 안에 쏙쏙 들어와줘 꼭꼭 말해 줄게 love love ma baby boo come on baby tell me 니 맘을 다 말해줘 보면 볼수록 너 란걸 느껴 말로는 설명할 수 없는 이 느낌 외롭고 힘들 땐 언제나 내 이름을 크게 불러봐 항상 옆에 있다는 걸 잊지마 영원히 함께 할 너와나 boy I like the way you talk talk 내 귓가에 쏙쏙 달콤하게 tok tok 말해줄래 love love ma baby boo ma love is true 너와 어디든지 walk walk 내 품 안에 쏙쏙 들어와줘 꼭꼭 말해 줄게 love love ma baby boo come on baby tell me 니 맘을 다 말해줘,"2,451",2011,"Mighty Mouth, Soya",TOK TOK (feat.SOYA),G Major,9B,130,3:50,31.0,87.0,73.0,75.0,17.0,0.0,31.0,8.0,-4 dB,2011
29,2NE1 Hate You,Hate You,2NE1,댄스,넌 정말 재수없어 널 만날 이유 없어 너 같은 남잔 이세상에 깔렸어 재 재 재 재수없어 단점을 셀 수 없어 참으며 사랑하긴 시간이 너무 아까워 Hate you eheheheheh I'm fine living without you I Hate you eheheheheh I'm fine living without you 너와의 기억은 기다린 기억밖에 없어 난 참고 참고 참아도 끝은 없었어 사랑한단 한마디가 듣고 싶었어 난 무심한 너의 사랑에 난 지쳤어 기분이 더러워 자존심 다 버리고 줬는데 참 서러워 내가 이것밖에 안됐나 난 두려워 사랑이란 두 글자가 이젠 난 무서워 네가 참 우스워 넌 정말 재수없어 널 만날 이유 없어 너 같은 남잔 이 세상에 깔렸어 재 재 재 재수없어 단점을 셀 수 없어 참으며 사랑하긴 시간이 너무 아까워 Hate you eheheheheh I'm fine living without you I Hate you eheheheheh I'm fine living without you 네 입에서 나오는 말은 거짓말이 반 속고 속고 속아도 끝은 없었어 언젠가 너도 너 같은 여잘 만나게 될거야 아파 봐야 그때 넌 내 맘 알거야 기분이 더러워 해피 엔딩의 주인공이란 건 없었어 내가 바보처럼 순진했나 더 잘됐어 지금이라도 널 알았으니 떠나겠어 정말 재수없어 넌 정말 재수없어 널 만날 이유 없어 너 같은 남잔 이 세상에 깔렸어 재 재 재 재수없어 단점을 셀 수 없어 참으며 사랑하긴 시간이 너무 아까워 Hate you eheheheheh I'm fine living without you I Hate you eheheheheh I'm fine living without you 맘이 시원해 속이 후련해 뼈 속 깊은 곳 까지 네 기억 지워내 너무 시원해 속이 후련해 뼈 속 깊은 곳 까지 네 기억 지워내 넌 정말 재수없어 널 만날 이유 없어 너 같은 남잔 이세상에 깔렸어 재 재 재 재수없어 단점을 셀 수 없어 참으며 사랑하긴 시간이 너무 아까워 Hate you eheheheheh I'm fine living without you I Hate you eheheheheh I'm fine living without you,"48,173",2011,2NE1,Hate You,E Minor,9A,125,3:33,45.0,85.0,70.0,73.0,0.0,0.0,14.0,4.0,-2 dB,2011
30,티아라 Cry Cry,Cry Cry,티아라,댄스,Hey T-ARA 새빨간 장미처럼 가시같은 말로 날 찌른 너 Uh Uh Uh 넌 마치 문신처럼 지우려 할수록 깊게 패여 Uh Uh Cry Cry Can't you see the music 불꽃처럼 뜨겁게 You're ma boy Baby can`t you see that look at my eyes 슬픔에 빠진 내 두눈을 봐 Uh Uh 붉은 태양보다 더 뜨겁게 사랑했던 나를 울리지마 Ah Ah Let's go Break it Come on Come on Yo Make it Come on Come on Yo Take it Come on Come on Come on 난 중독된것처럼 그리워하고 또 그리워해 넌 마치 감옥처럼 니안에 날 가둬버렸나봐 Uh Uh Cry Cry Can't you see the music 불꽃처럼 뜨겁게 You're ma boy Baby can`t you see that look at my eyes 슬픔에 빠진 내 두눈을 봐 Uh Uh 붉은 태양보다 더 뜨겁게 사랑했던 나를 울리지마 Uh Uh Yeah Let's go Uh Uh Yeah Let's dance Deep in you're eyes Baby can`t you see that look at my eyes 슬픔에 빠진 내 두눈을 봐 Uh Uh 붉은 태양보다 더 뜨겁게 사랑했던 나를 울리지마 Ah Ah 제발 나를 떠나가지 말아 돌아온단 니 말 믿지 않아 Uh Uh 붉은 태양보다 더 뜨겁게 사랑했던 나를 울리지마 Ah Ah Let's go Break it Come on Come on Yo Make it Come on Come on Yo Take it Come on Come on Come on T-ARA Time to love 쉿,"17,363",2011,T-ARA,Cry Cry,Key,Camelot,BPM,Duration,50.0,84.0,78.0,91.0,14.0,8.0,8.0,4.0,-3 dB,2011
31,BIGBANG (빅뱅) TONIGHT,TONIGHT,BIGBANG (빅뱅),댄스,Tonight such a beautiful night sing with me now 2011 follow me big bang big bang we're back again one more time say no way no way 너무 쉽게 또 남이 돼 big bang big bang don't stop let's play ok ok go go go 나 미칠 것 같애 아마 지친 것 같애 아냐 질린 것 같애 벌써 따분해 시시해 한 여자로는 만족 못 하는 bad boy but I'm nice 안 넘어가고는 못 배길걸 let me blow ya mind 언제부터였는지 감흥이 없어진 우리 이젠 마치 진 빠진 김 빠진 콜라같지 무감각해진 첫 느낌 서로를 향한 곁눈질 그깟 사랑에 난 목매지 않아 Don't wanna try no more 너를 찾아서 우에오 날 비춰주는 저 달빛아래로 그댈 찾아서 우에오오오 끝이 어딘지 모르겠지만 hey Tonight tonight tonight tonight 아직 난 사랑을 몰라 또 홀로 가여운 이 밤 상처 날 이별이 무서워 so what so what 널 처음 만난 순간이 그리워 no more no more 그저 아픔에 서툰 걸 난 피하고 싶은 걸 But You know that I love you girl girl girl 질질끄는 성격 say no 차가운 입술로 널 얼어 붙게 하는 나나나 Take ma soul take ma heart back 새로운 설레임 get that 사랑은 내게는 어울리지 않아 don't think too much it's simple 너를 찾아서 우에오 날 비춰주는 저 달빛아래로 그댈 찾아서 우에오오오 끝이 어딘진 모르겠지만 hey Tonight tonight tonight tonight 아직 난 사랑을 몰라 또 홀로 가여운 이 밤 안녕이란 말의 슬픈 의미 어두운 그림자는 가려지고 내 마음 속 잊어버린 너를 향한 나의 기억 너를 찾아서 우에오 날 비춰주는 저 달빛아래로 저 달빛아래로 그댈 찾아서 우에오오오 끝이 어딘지 모르겠지만 어딘지 몰라 Tonight tonight tonight tonight 아직 난 사랑을 몰라 또 홀로 가여운 이 밤 너를 찾아서 우에오 날 비춰주는 저 달빛아래로 그댈 찾아서 우에오오오 끝이 어딘지 모르겠지만 goodnight,"247,565",2011,BIGBANG,Tonight,E♭ Minor,2A,130,3:44,58.0,90.0,61.0,33.0,8.0,0.0,41.0,4.0,-3 dB,2011
32,GD&TOP Oh Yeah (Feat. 박봄),Oh Yeah (Feat. 박봄),GD&TOP,랩/힙합,oh yeah oh oh yeah top oh yeah oh oh yeah gd oh yeah oh oh yeah oh yeah oh oh yeah 사랑은 볼링 내 말 한마디면 넘어가 귀신에 홀린 듯 널 보면 내가 넘어가 티내긴 싫지만 이미 you rock my world 내 맘에 골인 대답은 항상 oh yes girl 아껴온 한 마디 살결을 가까이 널 절대 실망시키지 않아 girl i promise 우리는 닮은꼴 남들과 다른 soul 지루한 세상을 등에지고 let's rock and roll um 오늘처럼 별이 빛나는 밤에 행운의 예감이 우릴 부르네 아름다운 소리로 질러줘 like this like this like this oh yeah oh yeah now feel i got it oh yeah oh yeah 제발 날 멈추지 마 oh oh oh mamama oh yeah oh yeah yeah yeah yeah 그댄 style부터 smlie까지 모든 게 다 good 점점 서로에게 빠져드는 우리둘 또 비워지는 나의 CUP 니 향기로 fill it up 너와 내 불타는 kitchen 막 타오르는 느낌 풍선껌처럼 부푼 맘 I'm just Celebratin' i i i i i like it baby you you you you come be my lady um 오늘처럼 별이 빛나는 밤에 행운의 예감이 우릴 부르네 아름다운 소리로 질러줘 like this like this like this oh yeah oh yeah now feel i got it oh yeah oh yeah 제발 날 멈추지 마 oh yeah oh oh oh mamama oh yeah oh yeah yeah yeah yeah Put you're hand's in the air Put you're hand's in the air say yeah Put you're hand's in the air Put you're hand's in the air say yeah 오늘처럼 별이 빛나는 밤에 행운의 예감이 우릴 부르네 아름다운 소리로 질러줘 like this like this like this oh yeah oh yeah now feel i got it oh yeah oh yeah 제발 날 멈추지 마 oh yeah oh oh oh mamama oh yeah oh yeah yeah yeah yeah yeah yeah yeah you make me wanna say yeah yeah yeah all they everyday oh yeah oh yeah oh yeah oh yeah,"21,548",2011,"Flo Rida, Sage The Gemini, Lookas",GDFR (feat. Sage the Gemini & Lookas),F Major,7B,146,3:10,74.0,83.0,66.0,69.0,0.0,1.0,7.0,7.0,-4 dB,2011
33,씨스타19 Ma Boy (마보이),Ma Boy (마보이),씨스타19,댄스,"Let's go S.I.S.T.A.R, Sistar Baby stop breakin' my heart You heard me No more next time I hope you got that boy Hey girls It's gon' be alright Hey boys Better make it right Hey girls We got ya back got ya back ga ga ga got ya back 말하지 않아도 알 수 있다 했잖아 내 맘 어떤지 넌 알고 있겠지 그래서 믿고 참고 기다렸지 혼자 두지 않겠다고 했잖아 약속했었지 손가락 걸었지 그런데 왜 또 거짓말을 해 사랑한다는 말 그리 어렵니 한마디 말이면 되는걸 너 자꾸 변해가 나도 이젠 조금 지쳐가 Oh Oh 시간이 갈수록 더 모르겠어 좋아질수록 나는 더 아픈데 날 좀 바라봐 Oh Ma Boy Oh Ma Boy Baby 니가 무슨 사랑을 알아 내 맘만 아파 Oh Ma Boy Oh Ma Boy Baby 니가 어떻게 내 맘을 알아 Don't let me down Boy 너 때문에 내가 미쳐 why try'n play games with me 너로 인해 하루에도 나는 몇 번씩 UP & DOWN Don't let me down 난 울어 매일 밤 No No Stop breakin' ma heart 너는 내 기분도 모르고 눈 돌려 What I got what you lookin’for 한 눈 팔지마 이게 내 마지막 경고 oh no This gon' be the last time 사랑한다는 말 그리 어렵니 한마디 말이면 되는걸 너 자꾸 변해가 나도 이젠 조금 지쳐가 Oh Oh 시간이 갈수록 더 모르겠어 좋아질수록 나는 더 아픈데 날 좀 바라봐 Oh Ma Boy Oh Ma Boy Baby 니가 무슨 사랑을 알아 내 맘만 아파 Oh Ma Boy Oh Ma Boy Baby 니가 어떻게 내 맘을 알아 Don't let me down Boy Woo Boy 더 좋아질수록 Woo Boy 아픈 내 맘을 아니 너 내 맘에 작은 속삭임 때론 나를 보는 따뜻한 눈길 그거 하나면 돼 오직 너만 원해 아직도 너만 내 맘 모르잖아 Oh Ma Boy Oh Ma Boy Baby 니가 무슨 사랑을 알아 내 맘만 아파 Oh Ma Boy Oh Ma Boy Baby 니가 어떻게 내 맘을 알아 Don’t let me down Boy Ma Boy","3,645",2011,SISTAR19,Ma Boy,G Minor,6A,90,3:17,59.0,77.0,75.0,77.0,35.0,0.0,29.0,6.0,-5 dB,2011
34,아이유 나만 몰랐던 이야기,나만 몰랐던 이야기,아이유,발라드,정말 넌 다 잊었더라 반갑게 날 보는 너의 얼굴 보니 그제야 어렴풋이 아파오더라 새 살 차오르지 못한 상처가 눈물은 흐르질 않더라 이별이라 하는 게 대단치도 못해서 이렇게 보잘것없어서 좋은 이별이란 거 결국 세상엔 없는 일이라는 걸 알았다면 그때 차라리 다 울어둘 걸 그때 이미 나라는 건 네겐 끝이었다는 건 나만 몰랐었던 이야기 사랑은 아니었더라 내 곁에 머물던 시간이었을 뿐 이제야 어렴풋이 알 것만 같아 왜 넌 미안했어야만 했는지 내가 너무 들떴었나 봐 떠나는 순간마저 기대를 했었다니 얼마나 우스웠던 거니 좋은 이별이란 거 결국 세상엔 없는 일이라는 걸 알았다면 그때 차라리 다 울어둘 걸 그때 이미 나라는 건 네겐 끝이었다는 건 나만 몰랐었던 이야기,"725,898",2011,IU,Only I didn't know,C Minor,5A,132,3:22,42.0,24.0,48.0,12.0,79.0,0.0,8.0,3.0,-9 dB,2011
35,투개월 여우야,여우야,투개월,발라드,창 밖엔 서글픈 비만 내려오네 내 마음 너무 안타까워 이제 다시 볼 수가 없기에 처음 만났던 그날도 비가 왔어 우산도 없이 마냥 걸었었지 너의 눈빛 촉촉히 빛났지 이 밤 너에게 주고 픈 노래 너만을 사랑하고 있다는걸 들어 줄 사람도 없이 빗속으로 흩어지네 너의 이름을 불러 보지만 닿을 수 없다는 걸 알고 있어 긴 밤을 꼬박 세우고 빗속으로 어느새 새벽이 오고 있어 한때는 너를 만나서 행복했어 그런 꿈 속에 빠져 있었지만 이런 아픔 느낄 줄 몰랐어 이별을 느낄때면 난 생각해봐 우리 사랑을 위한 시간인걸 너는 이런 내 맘을 아는지 이 밤 너에게 주고 픈 노래 너만을 사랑하고 있다는걸 들어 줄 사람도 없이 빗속으로 흩어지네 너의 이름을 불러 보지만 닿을 수 없다는걸 알고 있어 긴 밤을 꼬박 세우고 빗속으로 어느새 새벽이 오고 있어 이 밤 너에게 주고 픈 노래 너만을 사랑하고 있다는걸 들어 줄 사람도 없이 빗속으로 흩어지네 너의 이름을 불러 보지만 닿을 수 없다는 걸 알고 있어 긴 밤을 꼬박 세우고 빗속으로 어느새 새벽이 오고 있어,"3,009",2011,코케,여우야 : Originally Performed By 투개월 Karaoke Verison,G Major,9B,110,4:13,0.0,52.0,61.0,60.0,73.0,51.0,9.0,3.0,-13 dB,2011
36,걸스데이 반짝반짝,반짝반짝,걸스데이,댄스,Girls Day Do you hear me Listen  내 말을 좀 들어봐  오빤 정말 나빴어  내 맘을 왜 훔쳤어  오빤 정말 못됐어  어쩜어쩜 어떡하면 난 좋아  웃지마 웃지마 너무 멋져 난 몰라  하지마 하지마 마마마마마마마마  가지마 가지마 마마마마마마마마  I Love you  슬쩍슬쩍 바라보지마  반짝반짝 내 입술 바라보지마  좋아하는 우리사이 멀어질까봐  멀어질까 두려워  Hey Boy  You make me feel like weak girl  Don't worry baby  Now I'm falling love  With U  내 입술만 바라보는  나쁜 오빠 오오오  틈만나면 힐끔힐끔  오빤 나빠 오오오  몰라몰라 싫어져도 난 몰라  웃지마 웃지마 장난만 좀 치지마  하지마 하지마 마마마마마마마마  가지마 가지마 마마마마마마마마  I Love you  슬쩍슬쩍 바라보지마  반짝반짝 내 입술 바라보지마  좋아하는 우리사이 멀어질까봐  멀어질까 두려워  나의 사랑은 달라  Come Come I feel inside  자꾸자꾸 좋아져  Love Love in sweety mind  We make it so good  We make it so Hot  I wanna be your girl  Let it all change  가까운 듯 멀어질 듯 알수가 없어  너와 빙글빙글 돌고도는 사랑은 싫어  이젠 그만 할까봐 너무 아파서 미워  하지마 하지마 마마마마마마마마  가지마 가지마 마마마마마마마마  I Love you  슬쩍슬쩍 바라보지마  반짝반짝 내 입술 바라보지마  좋아하는 우리사이 멀어질까봐  멀어질까 두려워  슬쩍슬쩍 바라보지마  반짝반짝 내 입술 바라보지마  좋아하는 우리사이 멀어질까봐  멀어질까 두려워  G I R L 너만의 Lady  D A Y Oh 난 너의 Medic  G I R L  This is the Girls Day,"35,135",2011,Girl's Day,반짝반짝,A♭ Major,4B,150,3:06,46.0,89.0,71.0,51.0,5.0,0.0,29.0,4.0,-2 dB,2011
37,브라운아이드걸스 Sixth Sense,Sixth Sense,브라운아이드걸스,댄스,"Feel, Watch, P.L.U.S. Sixth Sense 길들여질수가 없어 나를 절대 don't touch touch rush it rush it 멀리서 봐도 너를 일으키는 내 눈 빛이 빛이 guilty guilty 목 마르는 네 얼굴엔 땀방울이 맺히고 날카로운 내 손끝엔 네 살점이 맺히고 the bubble in champagne 터지는 good pain no need to worry love is just a game Hit that high Pop pop Pop hoohoo 너와 내 사이를 가득 채울 뮤직 Pop pop Pop hoohoo 가빠진 숨 소리 그 이상의 뮤직 Pop Pop 내가 너와 나누고픈 이 감정은 more than emotion better than the love motion 니 맘대로 그 손 뻗지마라 그대로 sit sit 그렇지 그렇지 빈 틈을 줄 때까지 기다리다 그 때 kiss kiss frenchy frenchy 너 가지고 있는 촉을 좀 더 높이 세우고 저 차원을 넘어 오는 느낌에 널 맡기고 정글안에 갇힌두 마리 같이 no need to worry love is just a game Hit that high Pop pop Pop hoohoo 너와 내 사이를 가득 채울 뮤직 Pop pop Pop hoohoo 가빠진 숨 소리 그 이상의 뮤직 Pop Pop 내가 너와 나누고픈 이 감정은 more than emotion 네 비밀을 숨긴 꿈 속에 마치 난 무의식처럼 스며가 좀 더 자유로운 그 곳에 hey live it up right away huh 지금 내가 에스코트 하는 대로만 나를 따라 와봐 New World 짙은 경험할 수 있어 못 믿겠음 이걸 봐봐 Follow me uh Say my name 좀 더 louder You won't forget me Sing it to me, baby Follow me 그렇지 say my name Gracias Can you follow 이걸 듣고 나면 너는 못 잊을걸 다른 음악들은 이제 boring일걸 Raise arms Halt and fire Pop pop Pop hoohoo 너와 내 사이를 가득 채울 뮤직 Pop pop Pop hoohoo 가빠진 숨 소리 그 이상의 뮤직 Pop Pop 내가 너와 나누고픈 이 감정은 more than emotion better than the love motion","18,028",2011,Brown Eyed Girls,Sixth Sense,Key,Camelot,BPM,Duration,44.0,90.0,71.0,69.0,5.0,0.0,37.0,15.0,-2 dB,2011
38,시크릿 사랑은 Move,사랑은 Move,시크릿,댄스,Come On Come On Come On Come On Come On Come On Come On Come On 넌 아직 나를 몰라 얼마나 잘 나가는지 네가 쉽게 볼 여자가 아닌걸 No No No 사랑은 원래 지키는게 어려워 Love Love Love 아 정말 미치겠어 왜 졸졸 따라와 나쁜 사람 아니라며 따라와 No No No 근데 어떡해 가끔 나도 흔들려 love love love 있을 때 잘해 잘해 잘해 남잔 많아 많아 많아 오 넌 정말 몰라 한참을 몰라 너너너너너너너넌 사랑은 Move Move 사랑은 Move Move 방심하다간 도망가 긴장해 너 너 조심해 너 너 사랑은 움직이는 거야 Come On Come On Come On Come On 왔다 갔다 왔다 갔다 흔들어 내 맘 Come On Come On Come On Come On 이리저리 이리저리 흔들어 내 맘 달라도 너무 달라 매달릴 땐 언제고 영화보고 밥만 먹고 헤어져 No No No 노력이 없는 사랑이 난 지겨워 Love Love Love 있을 때 잘해 잘해 잘해 남자는 많아 많아 많아 넌 정말 몰라 한참을 몰라 너너너너너너너넌 사랑은 Move Move 사랑은 Move Move 방심하다간 도망가 긴장해 너 너 조심해 너 너 사랑은 움직이는 거야 Come On Come On Come On Come On 왔다 갔다 왔다 갔다 흔들어 내 맘 Come On Come On Come On Come On 이리저리 이리저리 흔들어 내 맘 Yeah C'mon Everybody 매일같이 바쁘다고 핑계만 대 사랑하는 여자한테 그럼 안돼 말로만 그친 게 날 갖고 즐긴 게 내 맘이 Shake It Shake It Shake It Ma Boy 너 땜에 Oops Oops 너 땜에 Oops Oops 해도 해도 해 너무해 답답해 너 너 갑갑해 너 너 여자는 갈대 같은 거야 사랑은 Move Move 사랑은 Move Move 방심하다간 도망가 긴장해 너 너 조심해 너 너 사랑은 움직이는 거야 Come On Come On Come On Come On 왔다 갔다 왔다 갔다 흔들어 내 맘 Come On Come On Come On Come On 이리저리 이리저리 흔들어 내 맘 Come On,"6,775",2011,Secret,Love is Move,Key,Camelot,BPM,Duration,36.0,96.0,70.0,96.0,3.0,0.0,1.0,11.0,-2 dB,2011
39,이현 내꺼중에 최고,내꺼중에 최고,이현,발라드,사랑을 믿지 않았지 오늘이 오기 전엔 그래서 가능했나봐 널 떠날 수 있었나봐 미련하기는 또 최고라 아픈지도 몰랐어 가슴이 텅 빈 것 같아 눈물이 자꾸 흐르다 니가 보고 싶어 죽을 것 같아 이제야 알았어 넌 내꺼 중에 최고 내 삶의 모든 것 중에 최고 눈이 멀었었나봐 미쳤나봐 왜 너를 못 알아봐 나 따위가 뭐라고 감히 너를 떠나 살 수 있다고 내겐 너무 과분한 사람이란 걸 이제야 알았어 넌 내꺼 중에 최고 잘난 것 하나 없는데 무슨 자신감으로 그렇게 널 대한건지 널 차버릴 수 있는지 자상하기는 또 최고라 화 한번 내지 않고 오직 나만 사랑해 준 자기보다 더 아껴 준 내겐 너무 과분한 그 사람이 이제야 그리워 넌 내꺼 중에 최고 내 삶의 모든 것 중에 최고 눈이 멀었었나봐 미쳤나봐 왜 너를 못 알아봐 나 따위가 뭐라고 감히 너를 떠나 살 수 있다고 내겐 너무 과분한 사람이란 걸 이제야 알았어 내겐 자격따윈 없지만 니 곁에 돌아가겠다는 말은 뻔뻔하지만 한 번 실수한 만큼 더 잘 할 수도 있어 이런 날 믿고 다시 받아주겠니 넌 내꺼 중에 최고 내 삶의 모든 것 중에 최고 눈이 멀었었나봐 미쳤나봐 왜 너를 못 알아봐 나 따위가 뭐라고 감히 너를 떠나 살 수 있다고 내겐 너무 과분한 사람이란 걸 이제야 알았어 넌 내꺼 중에 최고,"3,235",2011,Lee Hyun,내꺼중에 최고,G Minor,6A,146,3:12,28.0,75.0,59.0,44.0,12.0,0.0,10.0,3.0,-3 dB,2011
40,GD&TOP High High,High High,GD&TOP,랩/힙합,선수입장 알아서 모셔 T O P class i'm mr G in the club in my B Boy Stance 진짜 놀 줄 아는 둘 제대로 터진 금술 everybody make it move make it move 땡껴 쭉 손꼽아 기다리던 freedom 정원초과 드센 여우들만의 씨름 일분 일초가 너에게 영원을 약속해 hey come on and make some noise 난 이밤의 대통령 나의 소녀여 Fly high high high I'm so high high high up in the sky high high I'm so high fly fly touch the sky ha ha ha ha ha say la la la la la ha ha ha ha ha ah  ok 콧노래 부르며 마치 butterfly high 번개처럼 높게 뛰어올라 like ninja 서로 의견은 안 맞지만 결국 뜻은 같다 복창해 미쳐 다다 하늘로 자유낙하 모든걸 해탈한 듯 즐기는 저사람들 어쩌면 그냥 별뜻없이 그저 내숭없이 다만 순수할뿐 날 잡고 놀아봐요 싫다면 도망가요 이 도시 위 중심이 나는 묻지 누군지 high high I'm so high high high up in the sky high high I'm so high fly fly touch the sky ha ha ha ha ha say la la la la la ha ha ha ha ha ah baby 잠깐 stop now 시간이 없잖아 인생이란 한 방 이유없는 반항 baby 잠깐 stop now 시간이 없잖아 인생이란 한 방 이유있는 반항 G H E T T O E L E C T R O 미칠 지 모르죠 말리지마 here we go G H E T T O E L E C T R O 지칠 줄 모르죠 멈추지마 here we go go go go go go go high high I'm so high high high up in the sky high high I'm so high fly fly touch the sky ha ha ha ha ha say la la la la la ha ha ha ha ha ah,"21,548",2011,"Flo Rida, Sage The Gemini, Lookas",GDFR (feat. Sage the Gemini & Lookas),F Major,7B,146,3:10,74.0,83.0,66.0,69.0,0.0,1.0,7.0,7.0,-4 dB,2011
