,artist_song,song_x,artist_x,genre,lyric,like,year_x,artist_y,song_y,key,camelot,bpm,duration,popularity,energy,danceability,happiness,acousticness,instrumentalness,liveness,speechiness,loudness,year_y
10,쥬얼리 One More Time,One More Time,쥬얼리,댄스,Baby one more time Let me blow your mind Only fantasy 시작하겠어 널 위한 Show Time 달콤한 쵸콜렛 처럼 녹아든 내게 빠져봐 섹시한 눈빛과 뜨거운 몸짓에 좀 더 다가와 이 밤을 지새울 한심한 늑대들 나를 안아줘 Baby one more time Let me blow your mind Baby come to me 견딜 수 없어 널 향한 Toxic 핑크빛 립스틱처럼 스며든 내게 취해봐 화장을 고치고 목을 축이며 추는 사람들 때론 Tight 하게 때론 Art 하게 나를 가져봐 Baby one more time Let me blow your mind 멈출 수가 없어 이 곳에선 나를 벗어버려 내 가슴속에 수갑을 채워 줄 미로 속으로 Baby one more time Let me blow your mind Baby one more time 날 멈추지 마 황홀한 이 시간들을 유혹하게 Let me blow your mind 다시 안아줘 끝낼 수 없게 Baby one more time,"1,747",2008,Jewelry,One More Time,B Major,1B,132.0,3:25,28.0,76.0,78.0,60.0,3.0,0.0,,,,2008
11,김동률 아이처럼,아이처럼,김동률,발라드,사랑한다 말하고 날 받아줄 때엔 더 이상 나는 바랄게 없다고 자신 있게 말해놓고 자라나는 욕심에 무안해지지만 또 하루 종일 그대의 생각에 난 맘 졸여요 샘이 많아서 아이처럼 겁이 많아서 바보처럼 이렇게 나의 곁에서 웃는 게 믿어지지가 않아서 너무 좋아서 너무 벅차서 눈을 뜨면 다 사라질까봐 잠 못 들어요 주고 싶은데 내 모든 걸 받고 싶은데 그대 맘을 남들처럼 할 수 있는 건 다 함께 나누고 싶은데 맘이 급해서 속이 좁아서 괜시리 모두 망치게 될까봐 불안해하죠 웃게 해줘서 아이처럼 울게 해줘서 바보처럼 이런 설렘을 평생에 또 한번 느낄 수 있게 해줘서 믿게 해줘서 힘이 돼줘서 눈을 뜨면 처음으로 하는 말 참 고마워요 내게 와줘서 꿈꾸게 해줘서 우리라는 선물을 준 그대 나 사랑해요,"78,984",2008,"Kim Dong Ryul, ALEX",Like A Child (feat. ALEX),G Major,9B,120.0,3:34,38.0,44.0,64.0,28.0,70.0,0.0,,,,2008
12,2am 이노래,이노래,2am,발라드,예쁜 목걸이를 사주고 싶지만 멋진 차를 태워주고 싶지만 예쁜 옷을 입혀주고 싶지만 오 난 좋은 곳에 데려가고 싶지만 주머니에 넣은 손에 잡히는 게 없는데 어떻게 널 잡을 수가 있어 내 생활은 너에게 어울리질 않는데 그래도 내 곁에 있어주겠니 줄 수 있는게 이 노래밖에 없다 가진 거라곤 이 목소리밖에 없다 이게 널 웃게 만들 수 있을진 모르지만 그래도 불러본다 니가 받아주길 바래본다 너는 괜찮다고 말을 하지만 나만 있으면 된다고 하지만 행복하다고 늘 말해 주지만 너는 더 바라는 게 없다고 하지만 예쁘고 좋은 것들 재밌고 멋진 일들 너도 분명히 하고 싶잖아 Baby 내 곁에 있어주면 못하는 걸 알잖아 그래도 내 곁에 있어주겠니 줄 수 있는게 이 노래밖에 없다 가진 거라곤 이 목소리밖에 없다 이게 널 웃게 만들 수 있을진 모르지만 그래도 불러본다 니가 받아주길 바래본다 이 노래밖에 없다 정말 가진게 이 목소리밖에 없다 이게 널 웃게 만들 수 있을진 모르지만 그래도 불러본다 니가 받아주길 바래본다  니가 받아주길 바래본다,"8,485",2008,"Leellamarz, TOIL, CAMO",2AM (Feat. CAMO),C Major,8B,130.0,3:01,43.0,56.0,88.0,87.0,44.0,0.0,,,,2008
13,에픽하이 (EPIK HIGH) One (Feat. 지선),One (Feat. 지선),에픽하이 (EPIK HIGH),랩/힙합,ONE Time is tickin′ T Time is tickin′ tickin′ Time is tickin′ T Time is tickin′ away 그대 눈물이 볼에 쏟아지는걸 이유 없이 쏟아지는걸 아무도 모르죠 심장 속에 유리조각 폭풍이 몰아치는걸 상처가 병이 돼서 모든 문이 벽이 돼서 거울속의 내가 적이 돼서 아프죠 아무도 그댈 모르게 가두고 숨을 조르게 놔두고 끝을 고르게 만들죠 참 나쁘죠 이 세상 속에 설 이유 없앴죠 돌아 갈 길을 선택도 없이 마냥 걷겠죠 네 마음보다 그대 숨이 먼저 멎겠죠 상처 흉터 눈물이 흐르고 죽음 속을 헤매던 널 내가 구해줄게 You are the one 어둠속을 걷고 있을 때 어둠속에 니가 사로잡힐때 내 숨이 같이해 넌 나의 구원 내게 손을 건네준 그대 세상속에 문이 네게 닫힐때 내손을 바칠게 you are the one 넌 나의 구원 you are the one 넌 나의 구원 you are the one 넌 나의 구원 나의 구원 Time is tickin′ T 세상에 불을 지른 그대 손이죠 사람들의 눈가림은 그대 몫이죠 그대 눈에 비추던 고통이란 별이 그대 도시죠 아직도 꿈을 베나요 숨을 세나요 쏟아버린 눈물 깊이를 재나요 희망은 가라앉는 종이 배인가요 슬프죠 혹시 밤에 땀에 흠뻑 젖어 깨나요 양심이 땅에 기며 버벅 되나요 끝이라고 생각되나요 괜찮아요 ′cause I understand 내가 고장난 그 몸의 흉터 산산조각난 그 혼의 숨겨버린 눈물도 지워줄게요 그대 손을 내 손에 움켜쥐고 믿어줄게요 상처 흉터 눈물이 흐르고 죽음 속을 헤매던 널 내가 구해줄게 You are the one 어둠속을 걷고 있을 때 어둠속에 니가 사로잡힐때 내 숨이 같이해 넌 나의 구원 내게 손을 건네준 그대 세상속에 문이 네게 닫힐때 내손을 바칠게 you are the one 넌 나의 구원 you are the one 넌 나의 구원 you are the one 넌 나의 구원 나의 구원 상처가 있나요 흉터가 있나요 어둠속에서 헤매고 있나요 상처가 있나요 흉터가 있나요 Faith Destiny Love you′re still beautiful to me You are the one 어둠속을 걷고 있을 때 어둠속에 니가 사로잡힐때 내 숨이 같이해 넌 나의 구원 내게 손을 건네준 그대 세상속에 문이 네게 닫힐때 내손을 바칠게 Time is tickin′ T Time is tickin′ tickin′ Time is tickin′ T Time is tickin′ tickin′ Time is tickin′ T Time is tickin′ away 나의 구원 ONE,"92,753",2008,"Epik High, 지선",One (feat. 지선),C# Major,3B,135.0,3:50,48.0,78.0,74.0,59.0,8.0,0.0,,,,2008
14,태연 (TAEYEON) 만약에,만약에,태연 (TAEYEON),"발라드, 국내드라마",만약에 내가 간다면 내가 다가간다면 넌 어떻게 생각할까 용길 낼 수 없고 만약에 니가 간다면 니가 떠나간다면 널 어떻게 보내야 할지 자꾸 겁이 나는 걸 내가 바보 같아서 바라볼 수 밖에만 없는 건 아마도 외면할지도 모를 니 마음과 또 그래서 더 멀어질 사이가 될까봐 정말 바보 같아서 사랑한다 하지 못하는 건 아마도 만남 뒤에 기다리는 아픔에 슬픈 나날들이 두려워서인가봐 만약에 니가 온다면 니가 다가온다면 난 어떻게 해야만 할지 정말 알 수 없는 걸 내가 바보 같아서 바라볼 수 밖에만 없는 건 아마도 외면할지도 모를 니 마음과 또 그래서 더 멀어질 사이가 될까봐 정말 바보같아서 사랑한다 하지 못하는 건 아마도 만남 뒤에 기다리는 아픔에 슬픈 나날들이 두려워서인가봐 내가 바보 같아서 사랑한다 하지 못하는 건 아마도 만남 뒤에 기다리는 아픔에 슬픈 나날들이 두려워서인가봐,"241,680",2008,TAEYEON,If,A Major,11B,146.0,4:26,54.0,35.0,54.0,27.0,83.0,0.0,,,,2008
15,SG 워너비 라라라,라라라,SG 워너비,발라드,그대는 참 아름다워요 밤 하늘의 별빛보다 빛나요 지친 나의 마음을 따뜻하게 감싸줄 그대 품이 나의 집이죠 세찬 바람 앞에서 꺼질듯한 내 사랑도 잘 참고서 이겨내줬어요 정말 눈물나도록 고마운 맘 아나요 그대 내곁에 살아줘서 사랑해요 사랑해요 내가 그대에게 부족한걸 알지만 세월을 걷다보면 지칠때도 있지만 그대의 쉴곳이 되리라 사랑해요 고마운 내 사랑 평생 그대만을 위해 부를 이노래 사랑 노래 함께 불러요 둘이서 라라라 그대 쳐진 어깨가 내맘을 아프게해요 잘 해준것도 없는 나라서 그대의 고운 손이 세월에 변했어요 못지켜줘서 미안해요 사랑해요 사랑해요 내가 그대에게 부족한걸 알지만 세월을 걷다보면 지칠때도 있지만 그대의 쉴곳이 되리라 사랑해요 고마운 내 사랑 평생 그대만을 위해 부를 이노래 사랑노래 함께 불러요 둘이서 라라라 고마워요 고마워요 그대 자신보다 나를 아껴준 사랑 세상이 등 돌려도 누가 뭐라고 해도 내가 그대 지켜줄게요 사랑해요 소중한 내사랑 평생 그대만을 위해 부를 이노래 사랑노래 함께 불러요 둘이서 라라라 그대 품이 나의 집이죠 영원히 라라라,"55,417",2008,SG Wannabe,라라라,C Major,8B,198.0,4:37,44.0,73.0,38.0,49.0,55.0,0.0,,,,2008
16,브라운아이드걸스 어쩌다,어쩌다,브라운아이드걸스,댄스,어쩌다 어쩌다 어쩌다 널 사랑하게 됐는지 내가 왜 이 꼴이 됐는지 어쩌다 어쩌다 어쩌다 내 맘 다 타버렸는지 내가 이런 바보였는지 이거 참 이럴 줄은 몰랐어 오늘도 난 지쳐 너만 기다리다 너 때문에 눈물 쏙 뺀 여자들 그 중에 하나가 되기는 싫었어 너를 바라보다 아차 싶었어 다잡았던 내 맘 놓치고 말았어 그런 나를 부르면 Oh My Honey 일분일초만에 니 앞에 있는 나 너무 멋진 멋진 그대 널 바라보면 어질어질해 너무 나쁜 나쁜 그대 다 모르는 척 웃고만 있네 어쩌다 어쩌다 어쩌다 널 사랑하게 됐는지 내가 왜 이 꼴이 됐는지 어쩌다 어쩌다 어쩌다 내 맘 다 타버렸는지 내가 이런 바보였는지 아무렇지 않은 척 해도 네게는 다 보이겠지 난 유명했어 까칠 도도 이런 내가 변해 너로 인해 고로 나를 도로 돌려놔줘 나를 봐줘 Red Alert 너와 있으면 왜 이럴까 심장이 멎어 끝이 뻔히 보이는 게임이야 나를 모두 말려 니 말만 나오면 그래도 난 어쩔 수가 없잖아 너만 생각하면 입가엔 미소만 하루 하루 고민고민 해봐도 너의 속을 몰라 깜깜한 밤이야 나만 보고 말해줘 Oh My Darling 지겹지도 않니 그 많은 여자들 너무 멋진 멋진 그대 날 바라볼 땐 아찔아찔 해 너무 바쁜 바쁜 그대 하루라도 더 보고 싶은데 어쩌다 어쩌다 어쩌다 널 사랑하게 됐는지 내가 왜 이 꼴이 됐는지 어쩌다 어쩌다 어쩌다 내 맘 다 타버렸는지 내가 이런 바보였는지 R E S P E C T ME 내가 널 더 좋아하지만 Yon don't be nasty 미치겠어 나의 마음이 커커커커 커져가네 난 워워워워 워쩌까예 오로지 그대에게 반했죠 사랑한다고 내게 말해줘 어쩌다 어쩌다 어쩌다 그렇게 넌 태어났는지 내 맘을 다 뺏어갔는지 어쩌다 어쩌다 어쩌다 내 눈 앞에 나타났는지 사랑하게 만들었는지 어쩌다,"18,029",2008,Brown Eyed Girls,어쩌다,C Major,8B,130.0,3:24,34.0,91.0,89.0,68.0,11.0,0.0,,,,2008
17,박지헌 보고싶은 날엔..,보고싶은 날엔(2025),박지헌,발라드,"너를 보고 싶은 날엔  멋지게 그대를 놓았죠 이렇게 아무렇지 않게 수백 번 지우고 다짐을 해도 애써 남는 건 아쉬움뿐  그렇게 그대를 떠나갔죠, 정말 난 바보처럼 그대를 몰라 처음 봤던 그 모습처럼 가슴이 떨리다가  너를 보고 싶은 날엔 눈물 나는 날엔 가슴 뛰는 날엔 그리운 날엔 너의 전화번호 다시 또 누르게 되면 니가 너무나 그리워  어쩌다 니 소식 듣게 되고 혹시나 너도 가끔 그리워할까 너무나 변했어 지금의 우리 추억도 별이 되고  너를 보고 싶은 날엔 눈물 나는 날엔 가슴 뛰는 날엔 그리운 날엔 너의 전화번호 다시 또 누르게 되면 니가 너무나 그리워  고마웠단 말에 미안했단 말에 사랑했단 말에 서툴던 맘에 돌아갈 수 없는 시간이 널 부를 때면 정말 너무나 그리워  눈을 떠봐도 보이는 게 너 하나뿐인데 무심코 거울을 보다 우리 처음 만났던 그 시간이 자꾸 스쳐 지나가고 다시 널 볼 수 있을까  너를 보고 싶은 날엔  많이 생각나는 날엔 반쪽 같은 날엔 울고 싶은 날엔 아프던 날엔 너의 전화번호 다시 또 누르게 되면 니가 너무나 그리워  고마웠단 말에 미안했단 말에 사랑했단 말에 서툴던 맘에 돌아갈 수 없는 시간이 널 부를 때면 정말 너무나 그리워","1,433",2008,Park Ji Heon,The Days I Miss You(2025),B Major,1B,113.0,3:23,20.0,77.0,62.0,59.0,43.0,0.0,,,,2008
18,이효리 Hey Mr. Big,Hey Mr. Big,이효리,댄스,Hey listen Mr boy 잘난 척 하는 입술로 이제는 속 깊은 사랑을 말해 come on Like a Man 자랑만 가득한 날마다 따분한 미래가 아득한 소년들이여 가슴이 따뜻한 생각이 반듯한 조금은 차분한 남자가 돼 줘 1분 1초 바쁘게 시계침은 숨 가쁘게 도는데 왜 늘 제자리 jump jump 자존심은 no 자신감으로 무거운 큰 산처럼 자라나줘 Hey listen Mr boy 잘난 척 하는 입술로 이제는 속 깊은 사랑을 말해 come on Like a man Hey get up Mr Big 훌쩍 넓어진 어깨로 죽어도 지켜줄 여자를 안길 you know real man 남자의 두 눈이 세상을 삼킬 듯 빛나면 너무나 멋지게 보여 남자의 싸움은 힘 아닌 희망이 커질 때 언제나 승리가 보여 Hey listen Mr boy 강한척 하던 용기로 원하는 소원을 향해 널 던져 burning runing man Hey get up Mr Big 세상을 가질 맘으로 새롭게 태어나 I'm waiting for you Let's go Mr Big Hey listen Mr boy Hey listen Mr boy Hey listen Mr boy Hey listen Mr boy Hey listen Mr boy Hey listen Mr boy Hey listen Mr boy Hey listen Mr boy Hey listen Mr boy 잘난척 하는 입술로 이제는 속 깊은 사랑을 말해 come on Like a man Hey get up Mr Big 훌쩍 넓어진 어깨로 죽어도 지켜줄 여자를 안길 you know real man,"16,741",2008,Lee Hyori,Hey Mr. Big,F# Minor,11A,142.0,3:12,27.0,93.0,68.0,96.0,2.0,0.0,,,,2008
19,태양 나만 바라봐,나만 바라봐,태양,R&B/Soul,하루에도 몇 번씩 널 보며 웃어 난 수백번 말했잖아 You're the love of my life 거짓된 세상 속 불안한 내 맘 속 오직 나 믿는 건 너 하나 뿐이라고 가끔 내 맘 변할까봐 불안해 할 때면 웃으며 말했잖아 그럴 일 없다고 끝 없는 방황 속 텅 빈 내 가슴속 내가 기댈 곳은 너 하나뿐 이지만 가끔씩 흔들리는 내 자신이 미워 yeah 오늘도 난 이 세상에 휩쓸려 살며시 널 지워 내가 바람 펴도 너는 절대 피지마 Baby 나는 너를 잊어도 넌 나를 잊지마 Lady 가끔 내가 연락이 없고 술을 마셔도 혹시 내가 다른 어떤 여자와 잠시 눈을 맞춰도 넌 나만 바라봐 오늘밤도 지새며 날 기다렸다고 눈물로 내게 말해 변한 것 같다고 널 향한 내 맘도 처음과 같다고 수 없이 달래며 지내온 많은 밤들 니가 없이는 난 너무 힘들 것 같지만 때론 너로 인해 숨이 막혀 난 끝없는 다툼 속 기나긴 한숨 속 니가 기댈 곳은 나 하나 뿐 이지만 니가 귀찮아지는 내 자신이 미워 오늘도 난 웃으며 나도 몰래 자신을 잃어 내가 바람 펴도 너는 절대 피지마 Baby 나는 너를 잊어도 넌 나를 잊지마 Lady 가끔 내가 연락이 없고 술을 마셔도 혹시 내가 다른 어떤 여자와 잠시 눈을 맞춰도 넌 나만 바라봐 내가 이기적이란 걸 난 너무 잘 알아 난 매일 무의미한 시간 속에 이렇게 더럽혀지지만 BABY 너만은 언제나 순수하게 남길 바래 이게 내 진심인걸 널 향한 믿음인 걸 죽어도 날 떠나지마 내가 바람 펴도 너는 절대 피지마 yeah 나는 너를 잊어도 넌 나를 잊지마 Lady 가끔 내가 연락이 없고 술을 마셔도 혹시 내가 다른 어떤 여자와 잠시 눈을 맞춰도 넌 나만 바라봐 넌 나만 바라봐,"65,087",2008,TAEYANG,Only Look At Me (나만 바라봐),D Major,10B,140.0,4:01,57.0,68.0,71.0,86.0,27.0,0.0,,,,2008
20,다비치 미워도 사랑하니까,미워도 사랑하니까,다비치,발라드,사랑을 선물했더니 이별을 주려하다니 이런 사람이었니 너 왜 이렇게 못됐니 나만 사랑한다면서 우리 사랑 모두 거짓말이니 니가 내게 이럴 줄 몰랐어 여자의 마음을 왜 이렇게 모르니 정말 알다가도 모르는 남자들의 마음을 도대체 알수가 없어 너는 내 남자이니까 니가 내 사랑이니까 다 미안해 다 이해해 헤어지지 말자 밤 늦도록 술 마신다고 담배 좀 그만 피라고 귀찮은 잔소리도 하지 않을게 미워도 사랑하니까  성격이 조금 급하고 속이 좁은 여자란 걸 알잖아 고치려고 노력도 해볼게 화장기가 없는 맨 얼굴을 좋아한 너 화장이 진한 것 같아 거울을 보다가 눈물로 다 지웠어 너는 내 남자이니까 니가 내 사랑이니까 다 미안해 다 이해해 헤어지지 말자 주말에 영화 보자고 늦으면 전화하라고 귀찮은 잔소리도 하지 않을게 미워도 사랑하니까 도대체 니가 얼마만큼 잘난 놈이길래 왜 이렇게 대체 내 마음을 몰라주는데 날 아프게 하는데  늦어도 괜찮으니까 좀 늦어도 괜찮으니까 꼭 돌아온단 약속만 해줘 미워도 사랑하니까 미워도 사랑하니까 아파도 사랑하니까 너는 내 남자이니까 니가 날 안아줘야 해 모든 걸 다 알면서도 속고 또 속아주는게 여자의 마음인 걸 모르니 아파도 사랑하니까 미워도 사랑하니까,"112,604",2008,DAVICHI,미워도 사랑하니까,G Major,9B,134.0,4:60,32.0,57.0,54.0,16.0,75.0,0.0,,,,2008
21,지아 사랑해 미안해,사랑해 미안해,지아,발라드,닮은 얼굴만 봐도 가슴에 솟구치는 사람 눈을 감고 떠올리면 그리운 사람 발소리만 들려도 떠난 그대일까 하는 마음에 긴 밤에도 잠 못 들어요 베게는 늘 젖어있나봐 꿈에라도 만나면 그댄 항상 나를 떠나가니까 사랑해 사랑해 사랑해 내 말 안들리나요 내 가슴이 다 쉬도록 난 울고만 있는데 사랑해 사랑해 내 품 안에 그댈 안고 싶은데 어떡해요 그댄 멀어져만 가네요  마음놓고 사랑하도록 힘껏 안아보도록 제발 내 품 안에 돌아와줘요 사랑해 사랑해 사랑해 내 말 안들리나요 내 가슴이 다 쉬도록 난 울고만 있는데 사랑해 사랑해 내 품 안에 그댈 안고 싶은데 어떡해요 그댄 멀어져만 가네요 미안해 미안해 미안해 그리움만 쌓여서 잊으려 지우려해도 그리움만 더해서 사랑해 사랑해 이별로 돌아가지 않을래요 기다려요 사랑이 머물던 자리에,"37,700",2008,Zia,I love you I am sorry,E♭ Major,5B,137.0,3:41,22.0,57.0,41.0,38.0,55.0,0.0,,,,2008
22,먼데이 키즈 (Monday Kiz) 가슴으로 외쳐 (Rap Feat. Rhymer),가슴으로 외쳐 (Rap Feat. Rhymer),먼데이 키즈 (Monday Kiz),발라드,니가 그리워 나를 버린 니가 너무나 미워 내 아픔 슬픔에 비해 쓰디쓴 술 한잔은 부드러워 이제는 짙은 어둠만이 나를 드리워 니가 그리워 나를 버린 니가 미워 내 아픔 슬픔에 흐르는 눈물이 안쓰러워 이제는 짙은 어둠만이 나를 드리워 사랑도 이별도 아린 상처까지도 모두 다 안겨준 고마운 사람 날 보던 미소도 아름다운 기억도 내게서 다 가져간 그대란 사람 Too far away 멀어진 사랑아 날 떠난 사랑아 왜 내게 아픔들만 Don't go away 오늘도 그대만 찾아 찾아 날 떠나지 말아 제발  눈물에 미움에 그댈 원망 해봐도 여전히 그대만 사랑할 사람 추억에 향기에 미칠것만 같아도 한숨에 다 보내고 죽어갈 사람 못 잊을 사람 Too far away 멀어진 사랑아 날 떠난 사랑아 왜 내게 아픔들만 Don't go away 오늘도 그대만 찾아 찾아 날 떠나지 말아 제발 여전히 너는 나의 darling 허나 이제는 갈린 그런 사이 내 모든 것들을 가지고 떠나가 슬픔 too far away 슬픔은 day by day 흐르는 눈물은 절대로 멈출수가 없어 can't stop 가슴은 널 원해 아직까지도 그러나 두 눈은 널 보내 정말 바보같이도 눈물로 덧칠해 미소는 겉치레 슬픔이 걷히게 오늘도 미쳐 소리쳐 가슴으로 외쳐 아직도 바래 원해 잊으려고 애를 써도 난 이제 안돼 버리지 못해 널 Too far away 멀어진 사랑아 날 떠난 사랑아 왜 내게 아픔들만 Don't go away 오늘도 그대만 찾아 찾아 날 떠나지 말아 제발 Too far away 이러지 말아줘 날 놓지 말아줘 이대론 살수없어 Good bye away 그 말만 말아줘 안돼 안돼 날 버리지 말아 제발 니가 그리워 나를 버린 니가 미워,"36,997",2008,SEVENTEEN,Monday To Saturday (Hiphop Team Ver.),A♭ Major,4B,128.0,3:24,42.0,77.0,95.0,85.0,30.0,0.0,,,,2008
23,거미 (GUMMY) 미안해요 (Feat. T.O.P),미안해요 (Feat. T.O.P),거미 (GUMMY),R&B/Soul,아침이 밝아오면 난 그댈 다시 볼 수 있나요 첫만남 그 순간처럼 그댈 다시 사랑할게요 얼마나 많은 시간이 우리를 지나가고 지나가던 사람들 모두 우릴 축복했죠 어쩐지 오늘은 왠지 그대의 빈자리가 너무도 커 하루종일 눈물만 흘렸죠 미안해요 그대를 아프게해서 미안해요 해준게 너무 없어서 미안해요 그대를 잊지 못해서 미안해요 하지만 오늘은 꼭 한번 그댈 보고싶어요 많은 여자 중 내눈에서 들어온 넌 마치 영화 속의 주인공 그녀의 아름다움은 절대 뿌리칠 수 없었네 그런 너에게 상처를 주다니 미친듯이 후회해도 늦었지 니 눈물을 모두다 거둬줄게 날 용서해 부탁해 무릎꿇게 제발 내게 기횔줘 미안해서 끄적이던 편지들을 다 찢어 버렸어 그냥 할말이 있어 잠시 내게 시간을 줘 아직 그대 가슴 속에 날 원하고 있다면 행복했던 그날처럼 다시 꼭 안아줄게요 지나간 많은 날들이 그대를 힘들게해 아프게해 아무도 손내밀지 않아도 언제나 빌어줄게요 그대를 더이상 힘들게 하지 않을게 미안해요 그대를 아프게해서 미안해요 해준게 너무 없어서 미안해요 그대를 잊지 못해서 미안해요 하지만 오늘은 꼭 한번 그댈 보고싶어요 얼마나 많은 아픔과 얼마나 많은 고통과 얼마나 많은 눈물이 그대를 견뎌냈을까 얼마나 많은 아픔과 얼마나 많은 고통과 얼마나 많은 미움이 그대를 아파하려 들려 했을까 미안해요 그대를 아프게해서 미안해요 해준게 너무 없어서 내가 미안해요 그대를 잊지 못해서 정말 미안해요 사랑해요,"53,910",2008,"GUMMY, T.O.P.",I'm Sorry (Feat. T.O.P),F Major,7B,125.0,3:57,36.0,68.0,75.0,69.0,4.0,0.0,,,,2008
